,CustomerID,InvoiceNo,Total_price,Cluster_0,Cluster_1,Cluster_2,Cluster_3,Cluster_4,InvoiceDate
3902,13571,551281,126.74000000000001,43.35,58.440000000000005,24.95,0.0,0.0,2011-04-27 13:31:00.000000000
3903,13571,555114,120.58999999999997,54.04,11.8,51.0,3.75,0.0,2011-05-31 14:55:00.000000256
3904,13571,556020,114.71000000000002,30.05,32.0,20.91,11.850000000000001,19.9,2011-06-08 12:02:59.999999488
3905,13571,560727,126.58000000000001,59.68000000000001,14.750000000000002,42.25,9.9,0.0,2011-07-20 14:33:00.000000512
3906,13571,562339,167.26000000000005,81.46,17.700000000000003,42.3,0.0,25.8,2011-08-04 11:58:59.999998976
3907,13571,565971,282.6799999999999,57.34999999999999,129.04,38.839999999999996,21.75,35.7,2011-09-08 11:26:59.999998720
3913,13572,553661,1384.25,10.2,442.22999999999996,440.69999999999993,348.42,142.70000000000002,2011-05-18 11:58:59.999998976
3914,13573,548507,31.770000000000003,0.42,8.850000000000001,0.0,22.5,0.0,2011-03-31 14:47:00.000000000
3916,13575,557041,88.54999999999998,0.0,15.299999999999999,19.799999999999997,53.45,0.0,2011-06-16 14:24:00.000000000
3917,13575,561708,130.2,15.0,0.0,99.3,0.0,15.9,2011-07-29 11:28:00.000000000
3918,13575,569015,258.46,56.36,99.3,102.80000000000001,0.0,0.0,2011-09-30 09:20:00.000000000
3921,13576,536595,349.15000000000003,0.0,73.94999999999999,10.75,210.9,53.550000000000004,2010-12-01 17:24:00.000000000
3922,13576,540354,623.6800000000002,6.6000000000000005,170.10000000000002,60.0,319.68,67.30000000000001,2011-01-06 14:58:00.000000000
3923,13576,543029,349.89000000000004,6.6000000000000005,0.0,0.0,325.44,17.85,2011-02-02 15:13:00.000000000
3924,13576,544604,364.32000000000005,0.0,201.60000000000002,0.0,162.72,0.0,2011-02-22 09:11:00.000000000
3925,13576,547486,330.24000000000007,31.92,100.80000000000001,34.8,162.72,0.0,2011-03-23 11:18:00.000000000
3926,13576,550658,426.24,0.0,100.80000000000001,0.0,325.44,0.0,2011-04-20 09:01:00.000000000
3927,13576,551854,302.88,0.0,0.0,0.0,244.08,58.8,2011-05-04 14:55:00.000000000
3928,13576,555521,389.61,6.6000000000000005,100.80000000000001,20.28,244.08,17.85,2011-06-05 11:21:00.000000000
3929,13576,557089,343.44000000000005,9.0,0.0,9.0,325.44,0.0,2011-06-16 15:36:00.000000000
3930,13576,558719,351.48,6.6000000000000005,100.80000000000001,0.0,244.08,0.0,2011-07-01 13:48:00.000000000
3931,13576,561023,354.24,9.36,100.80000000000001,0.0,244.08,0.0,2011-07-24 10:30:00.000000000
3932,13576,563719,332.04,6.6000000000000005,0.0,0.0,325.44,0.0,2011-08-18 16:19:00.000000000
3933,13576,565418,323.73,0.0,25.200000000000003,0.0,259.88,38.65,2011-09-04 12:07:00.000000000
3934,13576,568954,502.44000000000005,6.6000000000000005,132.9,0.0,325.44,37.5,2011-09-29 15:32:00.000000000
3939,13577,549745,356.75,8.5,153.7,49.5,0.0,145.05000000000004,2011-04-12 10:33:00.000000512
3940,13577,559937,465.34999999999997,51.0,165.0,82.7,103.94999999999999,62.7,2011-07-14 10:10:59.999999232
3941,13577,565990,371.7000000000001,80.5,291.20000000000005,0.0,0.0,0.0,2011-09-08 11:44:00.000000000
3943,13579,537223,164.7,0.0,25.200000000000003,19.799999999999997,78.95,40.75,2010-12-05 16:10:00.000000000
3945,13581,543126,117.99999999999999,0.0,44.25,30.25,3.75,39.75,2011-02-03 14:41:00.000000000
3946,13583,559202,781.0300000000002,242.01999999999995,102.7,187.0,183.81,65.5,2011-07-07 10:40:00.000000000
3947,13584,543275,142.40000000000003,2.55,11.9,32.05,12.95,82.94999999999999,2011-02-06 12:49:00.000000768
3949,13588,548197,113.3,10.2,17.700000000000003,24.9,31.6,28.9,2011-03-29 15:53:00.000000000
3950,13588,561222,490.9999999999999,223.20000000000007,66.30000000000001,159.60000000000002,41.900000000000006,0.0,2011-07-26 09:26:59.999998720
3951,13588,563061,471.32,100.92,85.80000000000001,251.39999999999998,33.2,0.0,2011-08-11 15:25:00.000001024
3952,13588,565114,345.1,210.4,15.299999999999999,69.6,49.8,0.0,2011-09-01 11:14:59.999999488
3953,13588,566620,185.21999999999997,30.119999999999997,68.10000000000001,86.99999999999999,0.0,0.0,2011-09-14 09:21:00.000000000
3958,13589,556539,147.0,0.0,30.599999999999998,56.1,15.0,45.3,2011-06-13 12:44:00.000000000
3960,13590,543534,309.06,72.96000000000001,191.10000000000002,45.0,0.0,0.0,2011-02-09 13:25:00.000000000
3961,13590,550164,95.5,0.0,29.5,66.0,0.0,0.0,2011-04-14 16:31:00.000000000
3962,13590,554359,301.54999999999995,41.400000000000006,104.0,138.3,0.0,17.85,2011-05-24 09:56:00.000000000
3963,13590,559711,204.34999999999997,0.0,56.35,81.6,66.4,0.0,2011-07-12 10:46:00.000000000
3966,13591,546980,462.1999999999999,0.0,129.3,117.25,136.05,79.6,2011-03-18 12:18:00.000000000
3967,13591,553861,314.03,48.58,17.700000000000003,131.4,13.0,103.35,2011-05-19 13:58:00.000000000
3969,13592,547072,76.72,6.8,12.600000000000001,24.47,15.0,17.85,2011-03-20 14:01:00.000000000
3970,13592,552696,95.94000000000001,19.919999999999998,0.0,58.17,0.0,17.85,2011-05-10 15:48:00.000000000
3971,13592,553567,32.849999999999994,0.0,0.0,32.849999999999994,0.0,0.0,2011-05-18 09:13:00.000000000
3973,13593,540489,559.8499999999999,26.9,134.0,95.4,125.9,177.64999999999995,2011-01-07 16:32:00.000000000
3974,13593,547028,447.50000000000006,0.0,186.3,61.8,86.5,112.9,2011-03-20 10:13:00.000000512
3975,13593,547165,15.600000000000001,15.600000000000001,0.0,0.0,0.0,0.0,2011-03-21 12:10:00.000000000
3976,13593,558542,368.3,25.0,82.60000000000001,33.3,55.7,171.7,2011-06-30 12:22:59.999998976
3977,13593,564165,645.83,51.67999999999999,92.00000000000001,126.60000000000001,95.45,280.09999999999997,2011-08-23 13:34:59.999998976
3982,13599,537680,253.24,25.200000000000003,70.30000000000001,106.8,50.94,0.0,2010-12-08 10:11:00.000000000
3983,13599,537682,99.6,0.0,0.0,99.6,0.0,0.0,2010-12-08 10:13:00.000000000
3984,13599,540358,369.14,27.119999999999997,13.6,142.32,88.0,98.10000000000001,2011-01-06 15:25:00.000000000
3985,13599,545322,580.57,36.120000000000005,353.6,92.75,0.0,98.10000000000001,2011-03-01 14:56:00.000000000
3986,13599,549736,173.01,25.619999999999997,0.0,81.99000000000001,0.0,65.4,2011-04-12 09:02:00.000000000
3987,13599,549737,158.79999999999998,8.5,83.2,33.9,33.2,0.0,2011-04-12 09:03:00.000000000
3988,13599,554666,371.30000000000007,0.0,225.60000000000002,110.8,15.0,19.9,2011-05-25 14:54:00.000000000
3989,13599,559121,308.18000000000006,69.3,172.0,35.28,31.6,0.0,2011-07-06 12:18:00.000000000
3990,13599,566974,91.7,8.5,83.2,0.0,0.0,0.0,2011-09-16 09:24:00.000000000
3991,13599,566975,428.3400000000001,51.54,278.36,98.44,0.0,0.0,2011-09-16 09:24:00.000000000
4003,13600,542731,219.51999999999998,93.62,8.850000000000001,52.699999999999996,8.7,55.650000000000006,2011-01-31 15:26:59.999999744
4004,13601,553009,373.2,55.89,139.16,122.75,55.4,0.0,2011-05-12 16:52:00.000000000
4008,13606,542859,70.02,39.42,0.0,30.599999999999998,0.0,0.0,2011-02-01 11:42:00.000000000
4009,13606,549555,180.39999999999998,55.47,20.75,80.08,16.2,7.9,2011-04-10 12:52:00.000000000
4012,13610,545066,239.17000000000004,21.34,10.100000000000001,54.230000000000004,53.15,100.35000000000001,2011-02-27 14:44:00.000000000
4013,13610,549566,110.55000000000001,3.6499999999999995,22.35,47.8,4.95,31.8,2011-04-10 14:26:59.999999488
4014,13610,555552,124.64999999999999,12.34,21.28,42.8,34.480000000000004,13.75,2011-06-05 13:44:00.000000000
4015,13610,560278,173.39000000000004,16.55,27.439999999999998,74.85000000000001,37.55,17.0,2011-07-17 15:45:00.000001280
4016,13610,563925,128.45000000000002,4.14,37.910000000000004,33.199999999999996,44.699999999999996,8.5,2011-08-21 14:42:00.000000768
4019,13611,538905,303.15000000000003,40.8,167.10000000000005,80.4,14.850000000000001,0.0,2010-12-15 10:31:00.000000256
4020,13611,557747,333.56999999999994,107.88,66.30000000000001,46.839999999999996,64.4,48.15,2011-06-22 12:25:00.000000000
4021,13611,566285,535.0799999999999,82.09,58.56,236.87999999999994,58.25,99.30000000000001,2011-09-11 14:50:59.999998720
4022,13614,541087,205.75,0.0,0.0,118.65,75.2,11.9,2011-01-13 12:37:00.000000000
4023,13614,558355,589.23,44.72000000000001,58.81000000000002,174.50000000000003,135.85,175.35,2011-06-28 14:58:00.000002560
4024,13614,566278,302.15,10.2,42.900000000000006,63.599999999999994,101.44999999999999,84.0,2011-09-11 14:05:00.000000000
4026,13615,541989,417.6900000000001,23.4,110.7,118.14,80.1,85.35,2011-01-25 08:21:00.000000512
4027,13617,556480,131.11,29.75,27.1,44.26,30.0,0.0,2011-06-12 12:55:00.000000000
4028,13617,563695,234.59,0.0,68.7,30.54,45.0,90.35000000000001,2011-08-18 13:16:59.999999744
4030,13618,557264,177.34000000000003,56.08,17.700000000000003,103.56,0.0,0.0,2011-06-19 11:09:00.000000000
4031,13621,563234,213.85,44.199999999999996,0.0,154.8,14.850000000000001,0.0,2011-08-15 08:26:00.000000000
4032,13623,544060,156.0,21.7,3.9,10.0,38.25,82.14999999999999,2011-02-15 13:08:00.000000000
4033,13623,546849,101.35000000000002,4.35,52.79999999999999,40.449999999999996,3.75,0.0,2011-03-17 13:13:00.000000768
4034,13623,548700,146.99,2.09,2.55,1.45,3.25,137.65,2011-04-03 11:11:00.000000000
4035,13623,553165,147.58,0.0,21.43,52.50000000000001,35.0,38.65,2011-05-13 16:12:00.000000000
4037,13626,548558,257.22999999999996,79.08,17.700000000000003,97.7,46.85,15.9,2011-04-01 10:05:00.000000256
4038,13627,539333,311.19000000000005,51.36,17.700000000000003,74.88,151.35000000000002,15.9,2010-12-17 09:52:00.000000000
4039,13627,553747,294.72999999999996,80.52,32.52,91.74000000000001,63.45,26.5,2011-05-19 09:46:59.999999488
4040,13627,557034,421.08000000000004,36.24000000000001,53.10000000000001,247.59000000000003,64.25,19.9,2011-06-16 13:50:00.000000000
4041,13627,567625,307.18,110.28,0.0,97.1,48.6,51.2,2011-09-21 12:54:59.999999488
4043,13629,540166,330.0,0.0,330.0,0.0,0.0,0.0,2011-01-05 12:09:00.000000000
4044,13629,542920,765.0,0.0,600.0,165.0,0.0,0.0,2011-02-02 07:51:00.000000000
4045,13629,550031,642.0,0.0,642.0,0.0,0.0,0.0,2011-04-14 11:32:00.000000000
4046,13629,553062,463.0,0.0,463.0,0.0,0.0,0.0,2011-05-13 11:25:00.000000000
4047,13629,557294,463.0,0.0,463.0,0.0,0.0,0.0,2011-06-19 13:28:00.000000000
4048,13629,560602,336.35999999999996,64.56,37.800000000000004,95.1,19.8,119.10000000000002,2011-07-20 08:48:00.000000000
4049,13629,561224,895.0,0.0,895.0,0.0,0.0,0.0,2011-07-26 09:55:00.000000000
4050,13629,565222,821.0,0.0,821.0,0.0,0.0,0.0,2011-09-01 18:54:00.000000000
4054,13630,545057,299.14000000000004,20.4,94.20000000000002,118.53999999999999,15.0,51.0,2011-02-27 12:49:00.000000000
4055,13630,549526,431.78,48.25,120.53,223.35,39.65,0.0,2011-04-08 15:49:00.000001024
4056,13630,556059,320.9200000000001,64.56,30.599999999999998,194.16,31.6,0.0,2011-06-08 13:56:00.000000000
4057,13630,557662,7.7,0.0,0.0,3.75,3.95,0.0,2011-06-21 17:51:00.000000000
4058,13630,564563,149.28,9.959999999999999,63.0,76.32000000000001,0.0,0.0,2011-08-26 10:32:00.000000000
4059,13630,568136,438.32,0.0,12.600000000000001,408.71999999999997,17.0,0.0,2011-09-25 10:30:00.000000000
4061,13631,546878,80.0,0.0,0.0,80.0,0.0,0.0,2011-03-17 17:13:00.000000000
4062,13631,553550,850.0,0.0,0.0,0.0,0.0,850.0,2011-05-17 16:21:00.000000000
4063,13631,553551,100.0,0.0,0.0,100.0,0.0,0.0,2011-05-17 16:23:00.000000000
4064,13631,554063,300.0,0.0,0.0,0.0,0.0,300.0,2011-05-22 10:27:00.000000000
4065,13631,556831,160.0,0.0,0.0,0.0,0.0,160.0,2011-06-15 11:27:00.000000000
4066,13631,556842,40.0,0.0,0.0,40.0,0.0,0.0,2011-06-15 11:29:00.000000000
4067,13631,558365,250.0,0.0,0.0,0.0,0.0,250.0,2011-06-28 15:28:00.000000000
4068,13631,558366,510.72,0.0,0.0,0.0,0.0,510.72,2011-06-28 15:30:00.000000000
4069,13631,560586,667.2,0.0,0.0,0.0,0.0,667.2,2011-07-19 15:48:00.000000000
4070,13631,560587,60.0,0.0,0.0,0.0,0.0,60.0,2011-07-19 15:49:00.000000000
4071,13631,565086,52.5,0.0,0.0,0.0,0.0,52.5,2011-09-01 09:57:00.000000000
4072,13632,549567,261.57999999999987,15.04,50.89,43.0,81.10000000000001,71.55000000000001,2011-04-10 15:06:59.999998720
4073,13632,550750,351.45,10.2,131.7,80.4,79.5,49.650000000000006,2011-04-20 11:45:00.000000256
4074,13632,557281,201.57,27.319999999999997,18.6,15.0,21.450000000000003,119.2,2011-06-19 12:22:59.999999232
4077,13634,541258,361.99999999999983,15.049999999999999,53.80000000000001,58.2,99.50000000000001,135.45000000000002,2011-01-16 15:30:00.000001024
4078,13634,549729,263.41,29.38,54.06,38.169999999999995,78.19999999999999,63.60000000000001,2011-04-11 16:17:00.000001024
4079,13634,564484,158.36,22.95,46.290000000000006,50.11999999999999,23.1,15.9,2011-08-25 13:46:00.000000000
4080,13634,566720,588.5099999999996,38.02000000000001,79.66999999999999,164.09,73.53,233.2,2011-09-14 12:42:00.000002304
4083,13636,545064,154.50000000000003,29.1,27.3,25.5,17.0,55.599999999999994,2011-02-27 14:29:00.000000000
4084,13636,547570,137.35,46.2,0.0,19.799999999999997,19.5,51.85,2011-03-24 09:50:00.000000000
4085,13636,548622,249.60000000000002,49.3,64.80000000000001,86.9,14.850000000000001,33.75,2011-04-01 12:09:00.000000000
4086,13636,562806,105.1,0.0,16.8,61.8,0.0,26.5,2011-08-09 14:56:00.000000000
4088,13637,551277,421.34999999999997,49.66000000000001,103.83000000000001,122.50999999999998,62.4,82.95,2011-04-27 13:06:00.000002304
4089,13637,555549,262.24999999999994,8.6,88.0,131.9,33.75,0.0,2011-06-05 13:24:00.000000000
4092,13639,568321,795.74,186.20000000000005,308.94000000000005,266.1,34.5,0.0,2011-09-26 13:36:00.000000000
4093,13642,552277,354.7999999999999,24.16,71.45000000000002,124.24000000000001,46.4,88.55000000000001,2011-05-08 12:34:00.000002304
4094,13643,555813,87.89999999999999,25.5,62.400000000000006,0.0,0.0,0.0,2011-06-07 11:40:00.000000000
4095,13643,565250,171.5,0.0,104.0,16.5,0.0,51.0,2011-09-02 10:42:00.000000000
4097,13644,564630,851.0900000000005,227.63999999999996,96.00000000000001,338.2,135.70000000000002,53.550000000000004,2011-08-26 11:53:00.000001280
4098,13644,568400,547.5199999999999,116.03999999999999,193.86,93.42000000000002,119.20000000000002,25.0,2011-09-27 10:26:59.999998976
4101,13645,563075,252.1,0.0,30.599999999999998,201.6,0.0,19.9,2011-08-11 16:11:00.000000000
4102,13647,550521,424.64,70.02,97.8,153.32,34.8,68.69999999999999,2011-04-19 09:49:00.000000512
4103,13647,557223,379.22,29.759999999999998,41.6,71.3,220.66000000000003,15.9,2011-06-17 13:17:00.000000000
4104,13647,568900,472.04,27.119999999999997,163.38,60.04,120.0,101.5,2011-09-29 13:21:00.000000768
4106,13649,537830,197.8,24.0,35.800000000000004,21.0,33.6,83.4,2010-12-08 14:46:00.000000000
4107,13649,547900,148.8,0.0,84.0,45.0,0.0,19.8,2011-03-28 11:51:00.000000000
4108,13650,546837,372.11999999999995,16.919999999999998,142.5,51.5,59.7,101.50000000000001,2011-03-17 12:37:00.000000256
4109,13650,553363,373.40000000000003,0.0,107.6,138.3,39.6,87.9,2011-05-16 14:19:00.000000000
4110,13650,566394,317.96000000000004,25.36,77.0,174.90000000000003,40.7,0.0,2011-09-12 12:45:00.000000000
4115,13652,537231,308.79999999999995,0.0,90.9,62.85,96.25,58.8,2010-12-06 09:21:00.000000256
4116,13652,547886,329.44,24.119999999999997,83.7,112.57,63.75,45.3,2011-03-28 09:21:00.000000512
4118,13654,546383,312.9299999999999,111.18,39.0,122.99999999999999,39.75,0.0,2011-03-11 12:54:00.000000000
4119,13654,549711,485.30999999999995,30.36,135.3,247.79999999999995,45.0,26.849999999999998,2011-04-11 14:06:59.999999232
4120,13654,554062,374.59999999999997,112.2,49.8,182.9,29.700000000000003,0.0,2011-05-22 10:21:00.000000512
4121,13654,560259,541.43,162.98000000000002,107.30000000000001,153.39999999999998,84.45,33.3,2011-07-17 13:29:00.000001280
4124,13655,549741,383.65000000000003,0.0,17.700000000000003,123.55000000000001,81.35,161.05,2011-04-12 09:53:00.000000512
4125,13655,563566,549.3199999999999,103.97000000000001,83.4,206.10000000000002,138.85,17.0,2011-08-17 14:25:00.000001024
4126,13656,540362,162.70000000000005,36.400000000000006,86.4,31.9,8.0,0.0,2011-01-06 15:41:59.999999488
4127,13656,558293,216.95000000000002,81.08000000000001,23.4,57.92,14.850000000000001,39.7,2011-06-28 10:30:59.999999744
4128,13657,554091,152.33999999999997,46.13999999999999,63.00000000000001,43.199999999999996,0.0,0.0,2011-05-22 12:35:00.000000000
4130,13658,553894,933.3000000000001,0.0,220.6,482.8,84.30000000000001,145.6,2011-05-19 17:14:59.999998976
4131,13658,566869,1009.27,53.92,187.20000000000002,524.4,109.05000000000001,134.7,2011-09-15 13:20:00.000000000
4132,13658,566870,154.20000000000002,0.0,84.6,69.6,0.0,0.0,2011-09-15 13:21:00.000000000
4135,13659,541843,1045.4,180.43999999999997,276.9,316.01,104.55000000000001,167.5,2011-01-23 12:08:00.000000000
4136,13659,553671,527.8,81.89,177.06,175.45,48.900000000000006,44.5,2011-05-18 12:37:00.000001280
4137,13662,547803,227.70000000000007,93.3,17.700000000000003,17.4,30.0,69.3,2011-03-25 13:23:00.000000000
4138,13662,552828,305.24000000000007,30.96,77.57999999999998,144.6,19.8,32.3,2011-05-11 13:22:59.999999744
4139,13662,566850,364.82,31.2,89.52000000000001,176.1,0.0,68.0,2011-09-15 12:04:00.000000000
4140,13663,556641,189.47,38.72,0.0,32.849999999999994,19.5,98.4,2011-06-13 15:44:00.000000000
4141,13666,545011,43.650000000000006,0.0,27.800000000000004,0.0,4.95,10.9,2011-02-25 13:05:00.000000000
4142,13666,545012,20.4,20.4,0.0,0.0,0.0,0.0,2011-02-25 13:08:00.000000000
4144,13667,559921,305.0199999999998,25.879999999999995,62.1,42.589999999999996,98.9,75.55000000000001,2011-07-13 15:41:59.999997184
4145,13668,538473,177.66000000000003,0.0,126.25000000000003,6.76,0.0,44.650000000000006,2010-12-12 12:35:00.000000000
4146,13668,540504,208.56000000000006,5.0,75.25,20.11,24.9,83.3,2011-01-09 11:02:00.000000000
4147,13668,543120,231.39999999999998,20.4,22.62,59.08,30.0,99.30000000000001,2011-02-03 13:53:00.000000512
4148,13668,544283,1131.4599999999998,5.8,288.9,836.7600000000001,0.0,0.0,2011-02-17 12:27:00.000000000
4149,13668,546751,311.66,18.48,182.48000000000002,29.3,19.8,61.6,2011-03-16 12:45:00.000000768
4150,13668,547870,173.76999999999998,22.700000000000003,48.3,54.22,14.850000000000001,33.7,2011-03-27 14:18:00.000000000
4151,13668,548859,221.25,22.2,55.25,75.3,14.850000000000001,53.65,2011-04-04 13:32:00.000000000
4152,13668,549705,145.26,5.1,8.850000000000001,115.41000000000001,0.0,15.899999999999999,2011-04-11 14:00:00.000000000
4153,13668,551059,360.03,80.11999999999999,33.66,135.54999999999998,94.80000000000001,15.9,2011-04-26 12:08:00.000000000
4154,13668,551686,274.99,27.500000000000004,166.64000000000001,25.35,29.700000000000003,25.8,2011-05-03 12:53:00.000000512
4155,13668,554108,318.5100000000001,40.059999999999995,100.5,76.30000000000001,79.8,21.85,2011-05-22 14:29:00.000000512
4156,13668,555540,302.81,5.800000000000001,5.1,193.46,47.1,51.349999999999994,2011-06-05 12:48:00.000000000
4157,13668,558104,184.82,0.0,56.420000000000016,64.9,9.9,53.599999999999994,2011-06-26 14:28:00.000000000
4158,13668,560859,87.30000000000001,0.0,64.2,13.2,9.9,0.0,2011-07-21 13:28:00.000000000
4159,13668,561321,170.76000000000005,0.0,15.060000000000002,55.05,55.4,45.25,2011-07-26 12:59:00.000000000
4160,13668,563691,431.10999999999996,103.32000000000001,112.83999999999999,132.05,37.2,45.7,2011-08-18 12:53:00.000001024
4166,13669,559886,48.150000000000006,0.0,35.400000000000006,12.75,0.0,0.0,2011-07-13 11:44:00.000000000
4168,13670,568204,349.70000000000016,76.76,52.74000000000001,124.7,79.0,16.5,2011-09-25 15:25:00.000000768
4169,13672,540825,62.13,0.0,0.0,20.28,14.850000000000001,27.0,2011-01-11 13:54:00.000000000
4170,13672,543747,124.26,0.0,0.0,40.56,29.700000000000003,54.0,2011-02-11 13:53:00.000000000
4173,13675,545148,308.44,27.04,85.80000000000001,156.0,39.6,0.0,2011-02-28 12:14:00.000000000
4174,13675,559656,178.38,15.96,128.46000000000004,33.96,0.0,0.0,2011-07-11 12:57:00.000000000
4175,13678,559555,215.32000000000005,152.12,15.8,47.400000000000006,0.0,0.0,2011-07-11 10:14:00.000000000
4176,13680,540033,871.4799999999999,103.32,356.1,115.32999999999998,249.03,47.7,2011-01-04 14:12:00.000000000
4177,13680,540275,1520.11,47.2,388.25,310.0,468.66,306.0,2011-01-06 12:10:59.999999488
4180,13681,559327,203.46,12.209999999999999,151.60000000000005,9.899999999999999,29.75,0.0,2011-07-07 15:21:00.000000000
4184,13682,555557,59.5,0.0,17.0,0.0,17.0,25.5,2011-06-05 14:06:00.000000000
4185,13684,545038,67.23000000000002,3.75,26.549999999999997,33.93,0.0,3.0,2011-02-27 10:13:00.000001024
4190,13686,556285,72.0,51.0,21.0,0.0,0.0,0.0,2011-06-10 09:10:00.000000000
